시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 인천광역시 남구 숭의동,단독,31.3,41,21~30,"7,500",1985,독정이로33번길
 인천광역시 남구 숭의동,단독,71.13,73,11~20,"18,000",1985,경인로142번길
 인천광역시 남구 숭의동,단독,112.76,92,11~20,"11,500",1989,인중로26번길
 인천광역시 남구 숭의동,단독,73.71,122,11~20,"21,000",1984,독정이로54번길
 인천광역시 남구 숭의동,단독,323.22,122,1~10,"37,200",1995,석정로
 인천광역시 남구 숭의동,단독,79.66,126,1~10,"22,860",1980,수봉북로12번길
 인천광역시 남구 숭의동,단독,76.17,133.6,11~20,"14,000",1985,독정이로45번길
 인천광역시 남구 숭의동,단독,67.43,138.2,1~10,"33,400",1980,독배로498번길
 인천광역시 남구 숭의동,단독,83.41,148,11~20,"22,000",1979,독정안길54번길
 인천광역시 남구 숭의동,단독,130.65,148,1~10,"27,000",1980,수봉북로12번길
 인천광역시 남구 숭의동,단독,178.91,165,11~20,"35,000",1979,수봉안길46번길
 인천광역시 남구 숭의동,단독,81.65,168,1~10,"39,000",1976,수봉로81번길
 인천광역시 남구 숭의동,단독,66.21,171.2,1~10,"19,000",1980,인주대로23번길
 인천광역시 남구 숭의동,단독,192.87,207,1~10,"45,000",1984,수봉안길46번길
 인천광역시 남구 숭의동,단독,395.75,320,11~20,"56,500",1995,경인로70번길
 인천광역시 남구 용현동,다가구,149.28,130,21~30,"19,100",1995,낙섬동로76번길
 인천광역시 남구 용현동,다가구,285.24,136,11~20,"40,000",1993,인하로91번길
 인천광역시 남구 용현동,단독,49.59,99.8,1~10,"21,000",1980,인하로91번길
 인천광역시 남구 용현동,단독,49.58,107.1,1~10,"17,600",1980,한나루로477번길
 인천광역시 남구 용현동,단독,56.19,129.9,1~10,"16,000",1977,비룡길29번길
 인천광역시 남구 용현동,단독,84.97,140,1~10,"26,700",1978,낙섬서로10번길
 인천광역시 남구 용현동,단독,81.97,141,1~10,"24,900",1978,낙섬서로18번길
 인천광역시 남구 용현동,단독,131.28,156.4,11~20,"20,000",1980,낙섬중로105번길
 인천광역시 남구 용현동,단독,118.64,160.7,11~20,"36,500",1971,낙섬중로105번길
 인천광역시 남구 용현동,단독,76.36,166.6,11~20,"25,500",1974,경인남길102번길
 인천광역시 남구 용현동,단독,159.58,167,11~20,"40,000",1980,토금남로33번길
 인천광역시 남구 용현동,단독,188.35,170,11~20,"40,000",1982,토금남로33번길
 인천광역시 남구 용현동,단독,189.09,172.3,1~10,"39,000",1985,토금남로33번길
 인천광역시 남구 용현동,단독,154.4,173.4,1~10,"33,000",1983,낙섬중로35번길
 인천광역시 남구 주안동,다가구,268.38,157.9,21~30,"40,000",1978,인하로247번길
 인천광역시 남구 주안동,단독,84,33,21~30,"6,400",1994,신기길49번길
 인천광역시 남구 주안동,단독,86.59,38,21~30,"11,500",1985,신기길30번길
 인천광역시 남구 주안동,단독,116.96,64.4,11~20,"13,000",1994,주승로69번길
 인천광역시 남구 주안동,단독,67.86,69,1~10,"10,858",1980,인하로236번길
 인천광역시 남구 주안동,단독,106.77,75,1~10,"14,483",1993,인하로236번길
 인천광역시 남구 주안동,단독,97.86,83,11~20,"15,000",1993,수봉로135번길
 인천광역시 남구 주안동,단독,54.66,105,1~10,"15,400",1980,석정로458번길
 인천광역시 남구 주안동,단독,65.68,110.3,11~20,"20,400",1978,미추홀대로575번길
 인천광역시 남구 주안동,단독,59.5,113.7,1~10,"17,000",1975,경원대로807번길
 인천광역시 남구 주안동,단독,65.9,119,1~10,"19,700",1978,한나루로458번길
 인천광역시 남구 주안동,단독,216,129,11~20,"61,800",2008,인하로266번길
 인천광역시 남구 주안동,단독,160.22,142.2,1~10,"30,000",1980,한나루로526번길
 인천광역시 남구 주안동,단독,167.02,142.4,1~10,"34,500",2003,인하로195번길
 인천광역시 남구 주안동,단독,92.5,143,1~10,"21,000",1978,남주길69번길
 인천광역시 남구 주안동,단독,89.78,152.9,1~10,"25,300",1979,한나루로490번길
 인천광역시 남구 주안동,단독,164.28,153.4,1~10,"27,000",1983,미추홀대로587번길
 인천광역시 남구 주안동,단독,269.92,157.2,11~20,"23,000",1990,길파로34번길
 인천광역시 남구 주안동,단독,54.87,158.5,1~10,"16,000",1970,경인로418번길
 인천광역시 남구 주안동,단독,196.58,163.9,1~10,"29,200",1991,경원대로864번길
 인천광역시 남구 주안동,단독,164.43,168,1~10,"32,500",1983,인주대로344번길
 인천광역시 남구 주안동,단독,70.91,173.2,21~30,"25,000",1977,한나루로527번길
 인천광역시 남구 주안동,단독,162.4,173.7,1~10,"32,500",1983,인주대로344번길
 인천광역시 남구 주안동,단독,33.05,185.8,1~10,"45,000",1980,미추홀대로
 인천광역시 남구 주안동,단독,221.31,191.1,21~30,"57,000",1978,미추홀대로
 인천광역시 남구 주안동,단독,159.63,194.3,1~10,"35,000",1980,인주대로251번길
 인천광역시 남구 주안동,단독,142.83,221.9,1~10,"29,542",1980,남주길69번길
 인천광역시 남구 주안동,단독,140.22,228,1~10,"34,500",1980,인주대로353번길
 인천광역시 남구 주안동,단독,147.65,235.7,1~10,"42,000",1973,미추홀대로645번길
 인천광역시 남구 주안동,단독,234.4,240,1~10,"51,000",1989,인주대로251번길
 인천광역시 남구 학익동,다가구,315.81,181,1~10,"34,500",1995,재넘이길19번길
 인천광역시 남구 학익동,단독,62.15,106,1~10,"18,000",1974,한나루로404번길
 인천광역시 남구 학익동,단독,88.25,112,1~10,"47,300",1976,한나루로
 인천광역시 남구 학익동,단독,68.45,122,1~10,"18,000",1976,매소홀로401번길
 인천광역시 남동구 간석동,단독,213.24,131,1~10,"39,500",1990,구월로72번길
 인천광역시 남동구 간석동,단독,108.3,205.3,1~10,"31,000",1978,용천로115번길
 인천광역시 남동구 간석동,단독,326.4,333.1,1~10,"90,000",2009,백범로
 인천광역시 남동구 구월동,다가구,274.9,155.1,1~10,"28,000",1998,구월말로27번길
 인천광역시 남동구 구월동,다가구,254.14,164,1~10,"57,000",1997,인주대로751번길
 인천광역시 남동구 구월동,단독,77.1,39,1~10,"7,400",1994,모래내로
 인천광역시 남동구 구월동,단독,167.1,150.4,21~30,"27,500",1988,구월말로3번길
 인천광역시 남동구 구월동,단독,259.24,197.5,1~10,"37,500",1990,인주대로522번길
 인천광역시 남동구 남촌동,단독,229.26,275,1~10,"29,000",1992,남촌로108번길
 인천광역시 남동구 논현동,다가구,352.34,229.6,1~10,"84,700",2012,소래역서로2번길
 인천광역시 남동구 논현동,다가구,391.34,239.1,11~20,"142,500",2008,논현남로30번길
 인천광역시 남동구 논현동,다가구,484.99,292.1,1~10,"112,500",2010,논고개로175번길
 인천광역시 남동구 논현동,단독,407.21,229.6,11~20,"95,000",2011,소래역서로2번길
 인천광역시 남동구 도림동,다가구,382.5,255.4,11~20,"78,000",2003,오봉동로
 인천광역시 남동구 만수동,다가구,230.8,137,21~30,"34,000",1996,만수서로29번길
 인천광역시 남동구 만수동,다가구,338.16,167.7,1~10,"40,800",2002,인수북로
 인천광역시 남동구 만수동,단독,23.88,31,11~20,"4,500",1985,만부로6번길
 인천광역시 남동구 만수동,단독,50.35,66,11~20,"8,000",1985,만수로117번길
 인천광역시 남동구 만수동,단독,49.26,94.2,1~10,"20,500",1978,만수서로11번길
 인천광역시 남동구 만수동,단독,49.59,100.3,1~10,"22,000",1978,만수서로11번길
 인천광역시 남동구 만수동,단독,56.89,104,11~20,"21,700",1980,만수로
 인천광역시 남동구 만수동,단독,388.84,187,1~10,"40,000",1989,인수북로4번길
 인천광역시 남동구 만수동,단독,299.21,288.3,1~10,"43,500",1984,백범로206번길
 인천광역시 남동구 서창동,다가구,464.98,277.7,21~30,"89,000",2015,독곡로16번길
 인천광역시 남동구 장수동,단독,84.87,90.8,11~20,"24,000",1980,장자로
 인천광역시 남동구 장수동,단독,62.81,114.5,1~10,"22,500",1980,장자로
 인천광역시 동구 만석동,단독,40.5,76.6,21~30,"9,000",1978,어촌로5번길
 인천광역시 동구 송림동,다가구,275.61,133,21~30,"34,000",1981,염전로
 인천광역시 동구 송림동,단독,34.52,29,1~10,"2,500",1993,솔빛로22번길
 인천광역시 동구 송현동,단독,49.39,109,21~30,"12,500",1985,안송로103번길
 인천광역시 동구 창영동,단독,48.8,57.5,21~30,"6,500",1985,우각로
 인천광역시 동구 화수동,단독,20.82,53,21~30,"4,550",1965,화도진로88번길
 인천광역시 동구 화수동,단독,84.79,69,11~20,"12,000",2006,쌍우물로72번길
 인천광역시 동구 화평동,단독,128.23,119.2,21~30,"16,000",1980,화도진로
 인천광역시 부평구 갈산동,다가구,598.6,228,1~10,"71,000",2000,주부토로280번길
 인천광역시 부평구 갈산동,단독,78.48,135,11~20,"35,000",1978,장제로381번길
 인천광역시 부평구 부개동,다가구,1754.62,464,11~20,"200,000",1997,길주남로
 인천광역시 부평구 부개동,단독,60.3,108.4,1~10,"16,000",2000,수변로9번길
 인천광역시 부평구 부개동,단독,187.2,109,1~10,"24,800",2000,동수로128번길
 인천광역시 부평구 부평동,다가구,199.26,109,11~20,"30,400",2000,안남로
 인천광역시 부평구 부평동,단독,46.28,109,1~10,"15,000",1971,안남로5번길
 인천광역시 부평구 부평동,단독,228.06,129,1~10,"25,000",2000,부남로8번길
 인천광역시 부평구 부평동,단독,197.52,146,1~10,"35,600",2000,부흥로375번길
 인천광역시 부평구 부평동,단독,625.67,204.3,21~30,"75,000",1988,부평문화로115번길
 인천광역시 부평구 산곡동,다가구,178.87,109,1~10,"37,500",2000,화랑북로11번길
 인천광역시 부평구 산곡동,다가구,347.46,204,1~10,"48,000",1993,부흥로111번길
 인천광역시 부평구 산곡동,단독,21,46,11~20,"10,000",2000,원적로303번길
 인천광역시 부평구 산곡동,단독,215.34,122,1~10,"40,000",2000,길주로349번길
 인천광역시 부평구 산곡동,단독,79.41,142,1~10,"17,200",2000,산청로9번길
 인천광역시 부평구 산곡동,단독,129.77,166,21~30,"28,000",2000,마장로179번길
 인천광역시 부평구 삼산동,단독,166.9,104,1~10,"26,500",2000,영성서로7번길
 인천광역시 부평구 십정동,다가구,136.35,122,1~10,"22,100",1976,이규보로
 인천광역시 부평구 십정동,다가구,255.82,122,1~10,"23,000",2000,창휘로
 인천광역시 부평구 십정동,단독,37.39,59,11~20,"7,000",2000,열우물로126번길
 인천광역시 부평구 십정동,단독,80.86,119,21~30,"21,570",2000,창휘로
 인천광역시 부평구 십정동,단독,81.76,119,21~30,"21,560",2000,창휘로
 인천광역시 부평구 십정동,단독,82.38,119,21~30,"21,570",2000,백운로52번길
 인천광역시 부평구 십정동,단독,152.99,125.2,11~20,"25,000",2000,열우물로87번길
 인천광역시 부평구 십정동,단독,85.59,149,1~10,"25,000",2000,경원대로
 인천광역시 부평구 청천동,다가구,282.37,105,21~30,"41,000",2003,청중로29번길
 인천광역시 부평구 청천동,단독,166.33,144.8,1~10,"18,500",1985,평천로54번길
 인천광역시 부평구 청천동,단독,166.33,144.8,11~20,"25,000",1985,평천로54번길
 인천광역시 부평구 청천동,단독,216.29,163.4,1~10,"29,500",1988,청중로57번길
 인천광역시 서구 가정동,다가구,151.74,118.9,1~10,"25,000",2009,가정로406번길
 인천광역시 서구 가좌동,단독,79.17,161,21~30,"23,000",1974,가정로126번길
 인천광역시 서구 금곡동,단독,87.4,355,1~10,"20,500",2009,봉화로223번안길
 인천광역시 서구 마전동,다가구,529.95,357.3,1~10,"136,500",2009,원당대로685번2길
 인천광역시 서구 불로동,다가구,496.39,335.1,1~10,"95,000",2009,검단로763번안길
 인천광역시 서구 석남동,다가구,149.56,140.7,21~30,"24,450",2009,거북로109번길
 인천광역시 서구 석남동,다가구,485.78,192.2,1~10,"80,000",1982,석남로
 인천광역시 서구 석남동,단독,162.37,148,11~20,"19,000",1984,새오개로
 인천광역시 서구 석남동,단독,67.37,193.1,1~10,"38,500",2009,염곡로260번길
 인천광역시 서구 석남동,단독,67.37,193.1,1~10,"38,500",2009,염곡로260번길
 인천광역시 서구 신현동,단독,161.99,296.1,21~30,"53,000",2009,신현로7번길
 인천광역시 서구 심곡동,다가구,252.06,151.6,1~10,"44,500",2009,심곡로56번길
 인천광역시 서구 왕길동,단독,425.1,245.3,21~30,"75,000",2003,봉수대로1440번안길
 인천광역시 서구 원당동,다가구,84.64,136.95,1~10,"44,200",2009,고산로45번길
 인천광역시 연수구 선학동,다가구,574.66,259.8,11~20,"92,500",1997,넘말로29번길
 인천광역시 연수구 연수동,다가구,499.68,219.9,1~10,"79,500",1997,함박로25번길
 인천광역시 연수구 연수동,다가구,489.18,228.4,1~10,"84,000",1997,함박로83번길
 인천광역시 연수구 연수동,다가구,474.33,248.1,1~10,"63,000",1995,함박로4번길
 인천광역시 연수구 연수동,다가구,632.4,285.8,11~20,"86,000",1996,함박로3번길
 인천광역시 연수구 연수동,단독,218.24,241.9,21~30,"38,500",1996,함박안로134번길
 인천광역시 연수구 청학동,다가구,328.8,137.7,1~10,"45,800",1996,계림로35번길
 인천광역시 연수구 청학동,다가구,328.8,137.7,1~10,"45,800",1996,계림로35번길
 인천광역시 연수구 청학동,다가구,314.84,143.8,1~10,"63,000",1998,청학안로
 인천광역시 연수구 청학동,다가구,433.64,222.2,1~10,"73,900",1996,함박뫼로4번길
 인천광역시 연수구 청학동,다가구,593.25,314.1,11~20,"90,000",2002,청학로6번길
 인천광역시 연수구 청학동,단독,71.5,134,1~10,"20,050",1978,청솔로
 인천광역시 연수구 청학동,단독,81.15,142,1~10,"20,000",1979,청솔안로53번길
 인천광역시 연수구 청학동,단독,101.36,180.6,1~10,"38,000",1979,청학로15번길
 인천광역시 옹진군 덕적면 서포리,단독,43,211,1~10,"4,200",1967,덕적남로625번길
 인천광역시 옹진군 영흥면 내리,다가구,301.96,304,1~10,"34,000",2002,영흥북로
 인천광역시 옹진군 영흥면 내리,단독,159.43,140,1~10,"10,000",1985,영흥북로35번길
 인천광역시 옹진군 영흥면 선재리,단독,181.32,472,1~10,"30,000",2008,선재로
 인천광역시 옹진군 자월면 자월리,단독,175.44,441,11~20,"25,065",2007,자월동로
 인천광역시 중구 도원동,다가구,219.42,158.7,11~20,"23,000",1986,참외전로244번길
 인천광역시 중구 선화동,단독,118.02,62.2,1~10,"12,500",2015,서해대로464번길
 인천광역시 중구 신생동,단독,45.92,68.8,11~20,"3,400",1975,인중로144번길
 인천광역시 중구 신포동,단독,129.39,98.8,1~10,"39,000",1900,우현로45번길
 인천광역시 중구 신흥동1가,단독,33.06,103.8,11~20,"10,000",1900,제물량로101번길
 인천광역시 중구 신흥동3가,단독,59.5,43,1~10,"9,000",1900,서해대로410번길
 인천광역시 중구 신흥동3가,단독,149.49,142.1,1~10,"14,800",1996,서해대로
 인천광역시 중구 운북동,단독,108.6,515,11~20,"30,000",1900,논골길
 인천광역시 중구 운서동,단독,199.08,279.7,21~30,"52,000",2008,눈돌로
 인천광역시 중구 율목동,단독,59.17,109.9,21~30,"11,000",1959,율목로32번길
 인천광역시 중구 인현동,단독,160.65,186.1,1~10,"33,800",1985,참외전로151번길
 인천광역시 중구 중산동,단독,166.44,582,1~10,"28,500",2008,마장포로

시군구,주택유형,연면적(㎡),대지면적(㎡),계약일,거래금액(만원),건축년도,도로명
 광주광역시 광산구 덕림동,단독,66.52,394,1~10,"3,700",1900,금동학동길
 광주광역시 광산구 도산동,단독,151.09,174,11~20,"15,000",1990,송도로226번길
 광주광역시 광산구 도산동,단독,110.12,266,21~30,"12,000",1979,서도산길50번길
 광주광역시 광산구 도산동,단독,55.2,294,21~30,"4,500",1954,송도로162번길
 광주광역시 광산구 도천동,다가구,354.39,229.3,11~20,"35,500",2001,비아로
 광주광역시 광산구 비아동,단독,80,444,1~10,"16,700",1900,아산길21번길
 광주광역시 광산구 비아동,단독,80,444,1~10,"16,700",1900,아산길21번길
 광주광역시 광산구 산월동,단독,53.22,281,21~30,"10,700",1900,월봉반월길
 광주광역시 광산구 산월동,단독,63.75,664,11~20,"23,857",1979,월봉반월길
 광주광역시 광산구 산정동,다가구,496.57,215.9,1~10,"38,400",1993,산정로
 광주광역시 광산구 산정동,다가구,399.7,224.3,21~30,"57,000",2012,산정공원로81번길
 광주광역시 광산구 산정동,단독,395.57,209.7,21~30,"56,000",2010,산정공원로
 광주광역시 광산구 선암동,단독,606.23,383.3,1~10,"92,500",2013,선운중앙로67번길
 광주광역시 광산구 소촌동,단독,109.07,354.1,11~20,"18,800",1993,금봉로64번길
 광주광역시 광산구 송산동,단독,83.53,272,21~30,"3,800",1976,내동송동길
 광주광역시 광산구 송산동,단독,138.35,380,21~30,"4,700",1956,내동송동길
 광주광역시 광산구 송정동,단독,72.07,33,21~30,"4,000",1900,광산로56번길
 광주광역시 광산구 신가동,다가구,107.58,195.9,1~10,"39,000",2004,목련로394번길
 광주광역시 광산구 신가동,단독,30.78,91.2,1~10,"10,000",1983,신가로
 광주광역시 광산구 신가동,단독,30.33,98.1,11~20,"8,000",1983,신가로3번길
 광주광역시 광산구 신가동,단독,39.42,99.5,11~20,"11,800",1983,신가번영로20번길
 광주광역시 광산구 신가동,단독,38.55,105.7,11~20,"9,880",1983,신가번영로56번길
 광주광역시 광산구 신가동,단독,39.42,107.8,11~20,"11,500",1983,신가번영로
 광주광역시 광산구 신가동,단독,360.08,211.6,1~10,"39,000",2002,목련로394번길
 광주광역시 광산구 신창동,다가구,359.46,246.7,1~10,"46,000",2011,신창로162번길
 광주광역시 광산구 신창동,다가구,395.13,258.2,11~20,"54,300",2011,신창로105번길
 광주광역시 광산구 신창동,단독,317.51,230.2,1~10,"30,000",2007,신창로48번길
 광주광역시 광산구 신창동,단독,399.06,239.1,11~20,"53,500",2009,신창로138번길
 광주광역시 광산구 신창동,단독,165.25,330.5,21~30,"50,000",2009,신창로162번길
 광주광역시 광산구 우산동,단독,384.57,227.3,21~30,"38,000",1997,사암로106번길
 광주광역시 광산구 우산동,단독,96.63,403,1~10,"11,500",1983,우산로125번길
 광주광역시 광산구 월계동,다가구,369.18,226.8,11~20,"34,000",1996,월계로118번길
 광주광역시 광산구 월계동,다가구,394.02,228,21~30,"40,000",2001,첨단내촌로70번길
 광주광역시 광산구 월곡동,다가구,333.02,208.1,1~10,"25,700",1991,월곡중앙로2번길
 광주광역시 광산구 월곡동,단독,116.69,196.4,1~10,"19,300",1992,월곡반월로
 광주광역시 광산구 월전동,다가구,603.14,330.7,21~30,"47,000",2012,평동산단5번우로
 광주광역시 남구 구소동,단독,113.28,274,1~10,"3,400",1995,죽촌1길
 광주광역시 남구 방림동,단독,59.73,156,11~20,"11,200",1977,대남대로85번길
 광주광역시 남구 방림동,단독,160.28,158,21~30,"14,000",1989,천변좌로552번길
 광주광역시 남구 방림동,단독,137.98,186,1~10,"6,500",1989,서강사1길
 광주광역시 남구 백운동,다가구,371.25,199.7,21~30,"35,700",2009,진다리로6번길
 광주광역시 남구 백운동,단독,59.4,98.3,11~20,"6,000",1971,백운로26번길
 광주광역시 남구 백운동,단독,100.91,98.7,21~30,"11,700",1991,대남대로247번안길
 광주광역시 남구 백운동,단독,91.5,119,1~10,"9,000",1979,백운로75번나길
 광주광역시 남구 백운동,단독,124.35,126.9,11~20,"8,300",1984,백운로17번길
 광주광역시 남구 백운동,단독,96.03,127.6,11~20,"5,800",1977,백운로26번길
 광주광역시 남구 백운동,단독,164.26,162.9,1~10,"17,500",1995,군분로6번길
 광주광역시 남구 백운동,단독,126.06,180.9,11~20,"10,500",1978,대남대로253번길
 광주광역시 남구 백운동,단독,127.69,199.6,1~10,"15,500",1980,백운로34번길
 광주광역시 남구 백운동,단독,129.03,410.5,21~30,"31,043",1995,독립로10번길
 광주광역시 남구 봉선동,단독,148.91,149.2,11~20,"17,000",1989,봉선중1길
 광주광역시 남구 봉선동,단독,493.29,261.3,11~20,"78,800",1990,봉선중앙로
 광주광역시 남구 사동,단독,17.16,42.98,11~20,"4,000",1995,중앙로110번길
 광주광역시 남구 사동,단독,43.08,43,1~10,"4,000",2008,천변좌로402번길
 광주광역시 남구 사동,단독,81.21,79.3,1~10,"8,570",1996,천변좌로402번길
 광주광역시 남구 사동,단독,64.35,142.1,1~10,"11,430",1995,천변좌로390번길
 광주광역시 남구 서동,단독,31.02,106,11~20,"7,000",1995,중앙로110번안길
 광주광역시 남구 송하동,단독,72.81,397,11~20,"32,000",1980,입하2안길
 광주광역시 남구 압촌동,단독,113.44,370,1~10,"8,960",1988,개동마을길
 광주광역시 남구 양림동,단독,39.93,77,11~20,"6,000",1995,양림로81번길
 광주광역시 남구 양림동,단독,66.66,129,11~20,"7,100",1972,양림로
 광주광역시 남구 양림동,단독,80.52,149,21~30,"14,000",1973,백서로
 광주광역시 남구 양림동,단독,75.24,179,11~20,"20,950",1973,백서로
 광주광역시 남구 월산동,다가구,298.83,161,11~20,"21,000",1994,월산로
 광주광역시 남구 월산동,다가구,340.2,190.4,1~10,"30,600",2003,군분로62번길
 광주광역시 남구 월산동,단독,24.09,64,11~20,"3,000",1978,중앙로6번길
 광주광역시 남구 월산동,단독,102.86,90,11~20,"10,000",1980,대남대로283번길
 광주광역시 남구 월산동,단독,103.03,113.6,1~10,"6,200",1983,월광1길
 광주광역시 남구 월산동,단독,122.13,115.9,1~10,"10,600",1985,군분로140번길
 광주광역시 남구 월산동,단독,59.73,119,11~20,"8,622",1974,월산로
 광주광역시 남구 월산동,단독,49.83,126,11~20,"3,600",1995,구성로42번가길
 광주광역시 남구 월산동,단독,127.66,128.9,1~10,"14,800",1985,금화로446번가길
 광주광역시 남구 월산동,단독,62.37,132,1~10,"8,000",1995,월산로77번길
 광주광역시 남구 월산동,단독,82.83,142,11~20,"10,585",1969,경열로100번길
 광주광역시 남구 월산동,단독,131.55,142.6,11~20,"11,500",1981,경열로66번길
 광주광역시 남구 월산동,단독,105.93,150.8,21~30,"12,800",1977,경열로54번길
 광주광역시 남구 월산동,단독,126.63,154.5,21~30,"10,000",1980,월광1길
 광주광역시 남구 월산동,단독,159.32,157,11~20,"19,000",1991,월산로123번길
 광주광역시 남구 월산동,단독,130.55,167.1,1~10,"14,000",1986,금화로421번길
 광주광역시 남구 월산동,단독,120.52,177.2,21~30,"13,500",1984,월광1길
 광주광역시 남구 월산동,단독,164.16,177.4,11~20,"18,500",1986,금화로422번길
 광주광역시 남구 월산동,단독,89.76,182,1~10,"12,500",1974,월산로144번길
 광주광역시 남구 주월동,단독,100.07,93,11~20,"9,600",1982,대남대로193번길
 광주광역시 남구 주월동,단독,120.29,115.5,11~20,"10,000",1980,회재로1224번길
 광주광역시 남구 주월동,단독,68.13,123,11~20,"13,500",1982,대남대로193번길
 광주광역시 남구 주월동,단독,129.75,134,11~20,"11,900",1988,군분로55번길
 광주광역시 남구 주월동,단독,98.92,146,1~10,"12,500",1986,대남대로181번길
 광주광역시 남구 주월동,단독,92.77,159,11~20,"17,500",2005,서문대로749번나길
 광주광역시 남구 주월동,단독,92.77,159,11~20,"17,500",2005,서문대로749번나길
 광주광역시 남구 주월동,단독,118.71,167,11~20,"13,000",1980,서문대로751번길
 광주광역시 남구 주월동,단독,324.19,198.3,21~30,"31,000",2003,회재로1230번길
 광주광역시 남구 주월동,단독,174.59,200,21~30,"12,100",1987,봉선중앙로131번길
 광주광역시 남구 주월동,단독,716.1,330.6,21~30,"68,000",2003,봉선로9번길
 광주광역시 남구 칠석동,단독,78.26,1061,11~20,"24,000",1995,칠석길
 광주광역시 동구 계림동,단독,30.41,60,21~30,"4,600",1963,경양로
 광주광역시 동구 계림동,단독,33.86,92,1~10,"10,200",1963,경양로224번길
 광주광역시 동구 계림동,단독,114.92,108,11~20,"9,950",1975,무등로307번길
 광주광역시 동구 계림동,단독,121.34,119.7,21~30,"13,700",1989,필문대로60번길
 광주광역시 동구 계림동,단독,67.76,121.3,11~20,"6,900",1975,무등로307번길
 광주광역시 동구 계림동,단독,90.58,129,21~30,"15,950",1970,계림로30번길
 광주광역시 동구 계림동,단독,55.19,139,11~20,"9,800",1967,계림로46번길
 광주광역시 동구 계림동,단독,106.43,149,1~10,"11,250",1975,경양로243번길
 광주광역시 동구 내남동,단독,106.65,315,11~20,"16,500",1982,남계길
 광주광역시 동구 동명동,단독,92.39,89,1~10,"11,100",2002,동계천로
 광주광역시 동구 동명동,단독,58.88,129,1~10,"8,000",1963,동계로15번길
 광주광역시 동구 동명동,단독,80.64,165,1~10,"20,500",1973,동계로1번길
 광주광역시 동구 동명동,단독,160.65,172,1~10,"27,700",1973,동계로1번길
 광주광역시 동구 산수동,다가구,345.6,218.2,11~20,"31,000",1995,밤실로136번길
 광주광역시 동구 산수동,단독,39.66,102,11~20,"4,500",1963,산수길25번길
 광주광역시 동구 산수동,단독,93.54,123.6,1~10,"12,500",1977,필문대로171번길
 광주광역시 동구 산수동,단독,149.3,132.2,1~10,"12,150",1989,필문대로191번길
 광주광역시 동구 산수동,단독,119.98,152,1~10,"13,500",1976,밤실로90번길
 광주광역시 동구 산수동,단독,984.45,333.9,21~30,"64,500",1990,무등로
 광주광역시 동구 소태동,단독,65.54,149,1~10,"12,500",1980,소태길3번길
 광주광역시 동구 소태동,단독,68.76,156,11~20,"18,000",1977,학소로
 광주광역시 동구 소태동,단독,86.98,172,1~10,"13,000",2000,소태길3번길
 광주광역시 동구 월남동,단독,250.45,594,21~30,"36,500",2011,주남길
 광주광역시 동구 지산동,단독,73.38,93,11~20,"7,500",1976,필문대로263번길
 광주광역시 동구 지산동,단독,40.1,99,1~10,"8,500",1984,동명로67번길
 광주광역시 동구 지산동,단독,58.5,119,11~20,"10,000",1975,필문대로263번길
 광주광역시 동구 지산동,단독,119.88,119,11~20,"17,400",2004,필문대로205번길
 광주광역시 동구 지산동,단독,118.34,155.7,11~20,"35,000",1977,필문대로
 광주광역시 동구 지산동,단독,124.65,162.3,11~20,"30,000",1975,필문대로
 광주광역시 동구 지산동,단독,69.33,182,1~10,"6,000",1979,밤실로4번길
 광주광역시 동구 학동,단독,43.62,96,11~20,"5,500",1963,의재로35번길
 광주광역시 동구 학동,단독,45.94,102,1~10,"12,400",1981,남문로727번길
 광주광역시 동구 학동,단독,56.46,144,1~10,"7,400",1979,의재로35번길
 광주광역시 북구 두암동,다가구,161.19,165.5,1~10,"15,200",1990,면앙로185번길
 광주광역시 북구 두암동,단독,120.48,115.2,21~30,"8,000",1983,동문대로180번길
 광주광역시 북구 두암동,단독,73.58,123,1~10,"12,500",1983,월동로
 광주광역시 북구 두암동,단독,144.51,145,11~20,"14,000",1988,면앙로
 광주광역시 북구 두암동,단독,69.82,165.6,21~30,"7,700",1980,동문대로122번길
 광주광역시 북구 두암동,단독,134.66,180.3,11~20,"16,000",1985,참판로
 광주광역시 북구 문흥동,다가구,341.34,201.9,1~10,"21,500",1996,문산로62번길
 광주광역시 북구 문흥동,단독,287.58,184,11~20,"42,500",2013,대천로157번길
 광주광역시 북구 문흥동,단독,164.42,203.8,1~10,"18,500",1989,평교로
 광주광역시 북구 본촌동,단독,105.89,278,21~30,"6,500",1985,본촌마을길183번길
 광주광역시 북구 본촌동,단독,479.63,885,21~30,"80,091",2004,본촌마을길
 광주광역시 북구 북동,단독,220.32,105.5,11~20,"14,500",1994,금재로75번길
 광주광역시 북구 북동,단독,146.85,416.5,21~30,"92,911",1980,금남로
 광주광역시 북구 삼각동,다가구,115.04,140,1~10,"13,500",1996,우치로361번길
 광주광역시 북구 삼각동,단독,122.26,400,11~20,"23,000",1998,삼각월산길
 광주광역시 북구 신안동,다가구,155.74,155.4,21~30,"12,700",1990,서암대로143번길
 광주광역시 북구 신안동,단독,138.49,128.6,11~20,"14,200",1990,자미로26번길
 광주광역시 북구 신안동,단독,114.85,129.7,11~20,"12,400",1979,서암대로144번길
